2019-07-09,170090134800
2019-07-08,165460982246
2019-07-05,156968895716
2019-07-03,125982628054
2019-07-02,190545584022
2019-07-01,229974995331
2019-06-28,315321605169
2019-06-27,177528476596
2019-06-26,200676831423
2019-06-25,221316350416
2019-06-24,180753324973
2019-06-21,305384072754
2019-06-20,237033035310
2019-06-19,206561267122
2019-06-18,230700490300
2019-06-17,163755878197
2019-06-14,166972498559
2019-06-13,169506549097
2019-06-12,167042160334
2019-06-11,193486685636
2019-06-10,203696673004
2019-06-07,201905818185
2019-06-06,195098328008
2019-06-05,214713212021
2019-06-04,238109860004
2019-06-03,275486008043
2019-05-31,233284343948
2019-05-30,178129303912
2019-05-29,227503299168
2019-05-28,249305102527
2019-05-24,164535126546
2019-05-23,237718303125
2019-05-22,173559807079
2019-05-21,179602130167
2019-05-20,200028894689
2019-05-17,222208847008
2019-05-16,209963755349
2019-05-15,207986280813
2019-05-14,212693259977
2019-05-13,277774211145
2019-05-10,248822765925
2019-05-09,251019707792
2019-05-08,221840971152
2019-05-07,271704744061
2019-05-06,220365723936
2019-05-03,203499423603
2019-05-02,226489573249
2019-05-01,236656632256
2019-04-30,235090186140
2019-04-29,179344908856
2019-04-26,199678247788
2019-04-25,213936007484
2019-04-24,202770032798
2019-04-23,211187924919
2019-04-22,167248494089
2019-04-18,215599028088
2019-04-17,222941453735
2019-04-16,195967622110
2019-04-15,171642363281
2019-04-12,204044581877
2019-04-11,171477116038
2019-04-10,174230173950
2019-04-09,183327691785
2019-04-08,174364370240
2019-04-05,182111601518
2019-04-04,192231391247
2019-04-03,221201903721
2019-04-02,183387214490
2019-04-01,221698346598
2019-03-29,236426843624
2019-03-28,186470215436
2019-03-27,213598586649
2019-03-26,203490747250
2019-03-25,216295215096
2019-03-22,283788796704
2019-03-21,235357898317
2019-03-20,244422870581
2019-03-19,226889649649
2019-03-18,206442018544
2019-03-15,356105906019
2019-03-14,198291195891
2019-03-13,224145965377
2019-03-12,206656350779
2019-03-11,215068401538
2019-03-08,214338545090
2019-03-07,239098567030
2019-03-06,210897747286
2019-03-05,205194954424
2019-03-04,251270083433
2019-03-01,239661635013
2019-02-28,243693217444
2019-02-27,202934672297
2019-02-26,200632477597
2019-02-25,210869823811
2019-02-22,201879319687
2019-02-21,197587733878
2019-02-20,212182467038
2019-02-19,193618322270
2019-02-15,222549619120
2019-02-14,214258212590
2019-02-13,196224849757
2019-02-12,211296683465
2019-02-11,183234574197
2019-02-08,196742606382
2019-02-07,237141675452
2019-02-06,193378995518
2019-02-05,211556353937
2019-02-04,192736844629
2019-02-01,236924877518
2019-01-31,303491919104
2019-01-30,251064815177
2019-01-29,187309483746
2019-01-28,205793552324
2019-01-25,223671804523
2019-01-24,200989568765
2019-01-23,206832479553
2019-01-22,252621143603
2019-01-18,259418752596
2019-01-17,209997045308
2019-01-16,211174835807
2019-01-15,208638626106
2019-01-14,189372680939
2019-01-11,187696394531
2019-01-10,214502416560
2019-01-09,235428776134
2019-01-08,237544778018
2019-01-07,239544906516
2019-01-04,277598909817
2019-01-03,263122501713
2019-01-02,234827112250
2018-12-31,216743805065
2018-12-28,241460340622
2018-12-27,280012545671
2018-12-26,293525356328
2018-12-24,191755574849
2018-12-21,497153106256
2018-12-20,395145461722
2018-12-19,361351028924
2018-12-18,277873395183
2018-12-17,304888015352
2018-12-14,256424671571
2018-12-13,227675684241
2018-12-12,244574588747
2018-12-11,249853191142
2018-12-10,278486747624
2018-12-07,296710644782
2018-12-06,359303228514
2018-12-04,321492779237
2018-12-03,279912807922
2018-11-30,293241967039
2018-11-29,218542198080
2018-11-28,268772470779
2018-11-27,211204833472
2018-11-26,210125769797
2018-11-23,104915729189
2018-11-21,206134281478
2018-11-20,306169327726
2018-11-19,256298078326
2018-11-16,270876536892
2018-11-15,294415605300
2018-11-14,278155418649
2018-11-13,252887865351
2018-11-12,243494804681
2018-11-09,242864214109
2018-11-08,223260109375
2018-11-07,258710905066
2018-11-06,199053828179
2018-11-05,220705694935
2018-11-02,296725650224
2018-11-01,286300245814
2018-10-31,326028392757
2018-10-30,344528220602
2018-10-29,339067040572
2018-10-26,385421568689
2018-10-25,313305424718
2018-10-24,341340000943
2018-10-23,309069806467
2018-10-22,220356732235
2018-10-19,265147268882
2018-10-18,269005948344
2018-10-17,240897230170
2018-10-16,244634503489
2018-10-15,229234703226
2018-10-12,335046576997
2018-10-11,458616758765
2018-10-10,372913273230
2018-10-09,227071694990
2018-10-08,230469655482
2018-10-05,254600726817
2018-10-04,262326191359
2018-10-03,221122137455
2018-10-02,210292155706
2018-10-01,210236158584
2018-09-28,229226102099
2018-09-27,189690226056
2018-09-26,219114707780
2018-09-25,193460371313
2018-09-24,203146283328
2018-09-21,386006398450
2018-09-20,224007978121
2018-09-19,206125964629
2018-09-18,202466398025
2018-09-17,199629543519
2018-09-14,197145281006
2018-09-13,206702138856
2018-09-12,219148945498
2018-09-11,193448372102
2018-09-10,185596628104
2018-09-07,213086941183
2018-09-06,224086409222
2018-09-05,238661072377
2018-09-04,210715958518
2018-08-31,198233350858
2018-08-30,198046309943
2018-08-29,178732278384
2018-08-28,174586443125
2018-08-27,188314309973
2018-08-24,167992348484
2018-08-23,173462181305
2018-08-22,161592876273
2018-08-21,192402819912
2018-08-20,167364338147
2018-08-17,200549449012
2018-08-16,201261619230
2018-08-15,256364696173
2018-08-14,176315739061
2018-08-13,191289506963
2018-08-10,206519673495
2018-08-09,176149818290
2018-08-08,175899760498
2018-08-07,189741208613
2018-08-06,173869414067
2018-08-03,188527703956
2018-08-02,221134729766
2018-08-01,226403006628
2018-07-31,247345581984
2018-07-30,221285297006
2018-07-27,240373553779
2018-07-26,248115863618
2018-07-25,234823368449
2018-07-24,223961190976
2018-07-23,177310351350
2018-07-20,201863159847
2018-07-19,201294559232
2018-07-18,186016636746
2018-07-17,195536133943
2018-07-16,170713871791
2018-07-13,170342889261
2018-07-12,192677363290
2018-07-11,195659911959
2018-07-10,177107170756
2018-07-09,184961798202
2018-07-06,177542042699
2018-07-05,188247918857
2018-07-03,127287890074
2018-07-02,198236896893
2018-06-29,237942184591
2018-06-28,227841906775
2018-06-27,249782540260
2018-06-26,214983534228
2018-06-25,282667078322
2018-06-22,298552655231
2018-06-21,217755611161
2018-06-20,208303097531
2018-06-19,241623152665
2018-06-18,199148020048
2018-06-15,353976342174
2018-06-14,219451240932
2018-06-13,229598359419
2018-06-12,196348228907
2018-06-11,182377833237
2018-06-08,193994466793
2018-06-07,227972788245
2018-06-06,215830804054
2018-06-05,197858634955
2018-06-04,197133601025
2018-06-01,218086703534
2018-05-31,278686688331
2018-05-30,213714568248
2018-05-29,247096999900
2018-05-25,174060048446
2018-05-24,193220553442
2018-05-23,195927477848
2018-05-22,178103689578
2018-05-21,172837807999
2018-05-18,187273576552
2018-05-17,180746894848
2018-05-16,174985818935
2018-05-15,216217369744
2018-05-14,178969224226
2018-05-11,178204547683
2018-05-10,195756139823
2018-05-09,206509790199
2018-05-08,207963201913
2018-05-07,192503642503
2018-05-04,210551043498
2018-05-03,255287763309
2018-05-02,232698961538
2018-05-01,212150033981
2018-04-30,223298054854
2018-04-27,209659761921
2018-04-26,229475863434
2018-04-25,228505121371
2018-04-24,261162589893
2018-04-23,186673178668
2018-04-20,223151238046
2018-04-19,215310580327
2018-04-18,192921228365
2018-04-17,197329060174
2018-04-16,180879966420
2018-04-13,188043814404
2018-04-12,186034131672
2018-04-11,190964633170
2018-04-10,237424557927
2018-04-09,202146358308
2018-04-06,252278852662
2018-04-05,208867691927
2018-04-04,250245293923
2018-04-03,250499830970
2018-04-02,283575829333
2018-03-29,264522034809
2018-03-28,294693953719
2018-03-27,274016000981
2018-03-26,253296887402
2018-03-23,286418208868
2018-03-22,275472694565
2018-03-21,218841531986
2018-03-20,198180285205
2018-03-19,239282076132
2018-03-16,316795145569
2018-03-15,203193843436
2018-03-14,217855389718
2018-03-13,230452988320
2018-03-12,213289091678
2018-03-09,225840207095
2018-03-08,199107186240
2018-03-07,217771038655
2018-03-06,220697652088
2018-03-05,229510180029
2018-03-02,266192226169
2018-03-01,320245746836
2018-02-28,257158032689
2018-02-27,245142262840
2018-02-26,204350710354
2018-02-23,195216536513
2018-02-22,216375476935
2018-02-21,234541105122
2018-02-20,228074238136
2018-02-16,241387912992
2018-02-15,236645737541
2018-02-14,265992108412
2018-02-13,204630144350
2018-02-12,285548612936
2018-02-09,438233708415
2018-02-08,376573178006
2018-02-07,322282300998
2018-02-06,487605723889
2018-02-05,442392002595
2018-02-02,319308468233
2018-02-01,265970716507
2018-01-31,284723818487
2018-01-30,265597461536
2018-01-29,230962750234
2018-01-26,216206172506
2018-01-25,227919510095
2018-01-24,255714763820
2018-01-23,216475996589
2018-01-22,209255387371
2018-01-19,222145669527
2018-01-18,204859566195
2018-01-17,226647250930
2018-01-16,258434169739
2018-01-12,212094816626
2018-01-11,183006727830
2018-01-10,190867461900
2018-01-09,191505903788
2018-01-08,179208171931
2018-01-05,185023466961
2018-01-04,198385692375
2018-01-03,199543941047
2018-01-02,196085924016
2017-12-29,148095424401
2017-12-28,113400153592
2017-12-27,121201549379
2017-12-26,111343597049
2017-12-22,135934806909
2017-12-21,168467501248
2017-12-20,178330925111
2017-12-19,188884881501
2017-12-18,198892573598
2017-12-15,332802431300
2017-12-14,194204053863
2017-12-13,199689855978
2017-12-12,184151233500
2017-12-11,166393600074
2017-12-08,170951098556
2017-12-07,183710041782
2017-12-06,187081781700
2017-12-05,214855574050
2017-12-04,258482299788
2017-12-01,281488171754
2017-11-30,297420814653
2017-11-29,251945853358
2017-11-28,193239149791
2017-11-27,159034632979
2017-11-24,75387324311
2017-11-22,142812775852
2017-11-21,176553813832
2017-11-20,159757158416
2017-11-17,182191593550
2017-11-16,183715136668
2017-11-15,186532909364
2017-11-14,179769015588
2017-11-13,162561299407
2017-11-10,173124847298
2017-11-09,214973093562
2017-11-08,177076498641
2017-11-07,188390216611
2017-11-06,176877260922
2017-11-03,187116528271
2017-11-02,212702012012
2017-11-01,202562347932
2017-10-31,194556074072
2017-10-30,193051209162
2017-10-27,234097390754
2017-10-26,203797954420
2017-10-25,213518208950
2017-10-24,172286678591
2017-10-23,163685397173
2017-10-20,181637585903
2017-10-19,165727176075
2017-10-18,154653435828
2017-10-17,148252286719
2017-10-16,148501630151
2017-10-13,157587159923
2017-10-12,161725319451
2017-10-11,148669245473
2017-10-10,151141715548
2017-10-09,122309194913
2017-10-06,153695652653
2017-10-05,162557584466
2017-10-04,153677186223
2017-10-03,152386399411
2017-10-02,172137427121
2017-09-29,181042098877
2017-09-28,157441300362
2017-09-27,186679325728
2017-09-26,165841641774
2017-09-25,189811664266
2017-09-22,146122558975
2017-09-21,147549301904
2017-09-20,183273538607
2017-09-19,159289508155
2017-09-18,164826935565
2017-09-15,270740433625
2017-09-14,171479451268
2017-09-13,165212971910
2017-09-12,168048120834
2017-09-11,176710989955
2017-09-08,166766182725
2017-09-07,173877315555
2017-09-06,174758025526
2017-09-05,199204812834
2017-09-01,143990884424
2017-08-31,192911258172
2017-08-30,144941566246
2017-08-29,145209841054
2017-08-28,139942769371
2017-08-25,145400603712
2017-08-24,150674783744
2017-08-23,138879093582
2017-08-22,146624707810
2017-08-21,144073059986
2017-08-18,196498731227
2017-08-17,197216264881
2017-08-16,156008645275
2017-08-15,144805804852
2017-08-14,155950789475
2017-08-11,173317423349
2017-08-10,218212712266
2017-08-09,176045233040
2017-08-08,171100333664
2017-08-07,140703012780
2017-08-04,163071221877
2017-08-03,173952859523
2017-08-02,186650468448
2017-08-01,174414762199
2017-07-31,186209551116
2017-07-28,173975845832
2017-07-27,236549013179
2017-07-26,177898386181
2017-07-25,194081692172
2017-07-24,161509332189
2017-07-21,166881174147
2017-07-20,168315405278
2017-07-19,157491560381
2017-07-18,154552440412
2017-07-17,140183808543
2017-07-14,143669099285
2017-07-13,153663351860
2017-07-12,166141572953
2017-07-11,152532549987
2017-07-10,149084772246
2017-07-07,152640177496
2017-07-06,185047645182
2017-07-05,180430023934
2017-07-03,112980123572
2017-06-30,187732471739
2017-06-29,228801370012
2017-06-28,179750515247
2017-06-27,187587797804
2017-06-26,161353615254
2017-06-23,237438521486
2017-06-22,165541355681
2017-06-21,177193061935
2017-06-20,171842864605
2017-06-19,173524748166
2017-06-16,289087077970
2017-06-15,187305455964
2017-06-14,204087430476
2017-06-13,185915494370
2017-06-12,241963714957
2017-06-09,261307061783
2017-06-08,193628498243
2017-06-07,170626337832
2017-06-06,166305415449
2017-06-05,144292828542
2017-06-02,184899525136
2017-06-01,191166320545
2017-05-31,231618590615
2017-05-30,145113050086
2017-05-26,137186618254
2017-05-25,166168724281
2017-05-24,155847677697
2017-05-23,153428548238
2017-05-22,153752209051
2017-05-19,203369802594
2017-05-18,222239882378
2017-05-17,247128405238
2017-05-16,163640170366
2017-05-15,161827388757
2017-05-12,150144656459
2017-05-11,169607150681
2017-05-10,165098270536
2017-05-09,169165029612
2017-05-08,158028283746
2017-05-05,162716656335
2017-05-04,190885629400
2017-05-03,187065130369
2017-05-02,182064064885
2017-05-01,165287750509
2017-04-28,194690936880
2017-04-27,185113911967
2017-04-26,195755546018
2017-04-25,193650237088
2017-04-24,192241221185
2017-04-21,175394259318
2017-04-20,181416921887
2017-04-19,169748838568
2017-04-18,160973167795
2017-04-17,137882324105
2017-04-13,162427724474
2017-04-12,162497435310
2017-04-11,170256615551
2017-04-10,138944821297
2017-04-07,152350212443
2017-04-06,161152568961
2017-04-05,207090112053
2017-04-04,155790260793
2017-04-03,185983581230
2017-03-31,172846021341
2017-03-30,148500462267
2017-03-29,147581873361
2017-03-28,171453829443
2017-03-27,169154931686
2017-03-24,176405961248
2017-03-23,172492694437
2017-03-22,185360847801
2017-03-21,233772128723
2017-03-20,145950592201
2017-03-17,271599998285
2017-03-16,174216821939
2017-03-15,201978585508
2017-03-14,151236941395
2017-03-13,151271042162
2017-03-10,176332031023
2017-03-09,174942465640
2017-03-08,174221820197
2017-03-07,158175209597
2017-03-06,153369325055
2017-03-03,165283333517
2017-03-02,182679533469
2017-03-01,226868935312
2017-02-28,207187110465
2017-02-27,172831010951
2017-02-24,182988887042
2017-02-23,183022188150
2017-02-22,162280506659
2017-02-21,174872401567
2017-02-17,179403293156
2017-02-16,179195366175
2017-02-15,178340258560
2017-02-14,171669796524
2017-02-13,155628679345
2017-02-10,161260454203
2017-02-09,170828012057
2017-02-08,166560458065
2017-02-07,162158597700
2017-02-06,150346533922
2017-02-03,175044831432
2017-02-02,181151054630
2017-02-01,205921213660
2017-01-31,201677653909
2017-01-30,172833838292
2017-01-27,156033727615
2017-01-26,181138469470
2017-01-25,186158552719
2017-01-24,172739435743
2017-01-23,161028815571
2017-01-20,186837166026
2017-01-19,159276253128
2017-01-18,154851045406
2017-01-17,171675806404
2017-01-13,145928941474
2017-01-12,165848519706
2017-01-11,181121554501
2017-01-10,168703126416
2017-01-09,155435749515
2017-01-06,160538378802
2017-01-05,178083009586
2017-01-04,179651870230
2017-01-03,192933192297
2016-12-30,151977643312
2016-12-29,115470511191
2016-12-28,120416992152
2016-12-27,95177419767
2016-12-23,92512218090
2016-12-22,136254024612
2016-12-21,132320286998
2016-12-20,149137812421
2016-12-19,152584825534
2016-12-16,274235660092
2016-12-15,208056656464
2016-12-14,232866421652
2016-12-13,192936067108
2016-12-12,189195123237
2016-12-09,178540827865
2016-12-08,201022230244
2016-12-07,212636689451
2016-12-06,171927056157
2016-12-05,181855653868
2016-12-02,179486399017
2016-12-01,235735348189
2016-11-30,252628814954
2016-11-29,166385871327
2016-11-28,170144259985
2016-11-25,75389477835
2016-11-23,161954602142
2016-11-22,179725770917
2016-11-21,165436007125
2016-11-18,177082433751
2016-11-17,178949097304
2016-11-16,180884972752
2016-11-15,217646460544
2016-11-14,258883536009
2016-11-11,251480842834
2016-11-10,355215284712
2016-11-09,357495666585
2016-11-08,179755402866
2016-11-07,188455685466
2016-11-04,184649977122
2016-11-03,183347395760
2016-11-02,206765677711
2016-11-01,211963045408
2016-10-31,176679140290
2016-10-28,211647822515
2016-10-27,187684994632
2016-10-26,170382602083
2016-10-25,156280816906
2016-10-24,144803116656
2016-10-21,156460539598
2016-10-20,157630498691
2016-10-19,147984426610
2016-10-18,142036903814
2016-10-17,134820968907
2016-10-14,156240182181
2016-10-13,174456947968
2016-10-12,146243817283
2016-10-11,183535707759
2016-10-10,132389577823
2016-10-07,174473444077
2016-10-06,159129125451
2016-10-05,173007362121
2016-10-04,187796762547
2016-10-03,158579382192
2016-09-30,212920292513
2016-09-29,204605923049
2016-09-28,173719932194
2016-09-27,161728219790
2016-09-26,156185830605
2016-09-23,163493046041
2016-09-22,174529391580
2016-09-21,197736527719
2016-09-20,144755625538
2016-09-19,152792457195
2016-09-16,262309968200
2016-09-15,185388721816
2016-09-14,194684459326
2016-09-13,232487843155
2016-09-12,222704735534
2016-09-09,244325132852
2016-09-08,162600356496
2016-09-07,166453984706
2016-09-06,171318648724
2016-09-02,157561941543
2016-09-01,166537966098
2016-08-31,169259778184
2016-08-30,135032918942
2016-08-29,124337649061
2016-08-26,180538502132
2016-08-25,140114358936
2016-08-24,146268983301
2016-08-23,133404340796
2016-08-22,130361253635
2016-08-19,144216040283
2016-08-18,136660277319
2016-08-17,159383278691
2016-08-16,141443071565
2016-08-15,130373205468
2016-08-12,132832681807
2016-08-11,144307607476
2016-08-10,139963270815
2016-08-09,140618396325
2016-08-08,136113108831
2016-08-05,163038573586
2016-08-04,145938028960
2016-08-03,157291003634
2016-08-02,184477232381
2016-08-01,168616781320
2016-07-29,191057388714
2016-07-28,166208086524
2016-07-27,190735264926
2016-07-26,160252718808
2016-07-25,136638569105
2016-07-22,137548378171
2016-07-21,154376716082
2016-07-20,142971706262
2016-07-19,136875949730
2016-07-18,132784153097
2016-07-15,160873542450
2016-07-14,157589932169
2016-07-13,156032423407
2016-07-12,182127434898
2016-07-11,151495806796
2016-07-08,176047930423
2016-07-07,160123088137
2016-07-06,184610398714
2016-07-05,172115016525
2016-07-01,164855553498
2016-06-30,230461234092
2016-06-29,196372103264
2016-06-28,205680820850
2016-06-27,269568877239
2016-06-24,377973700665
2016-06-23,158161575281
2016-06-22,154732896138
2016-06-21,149509226586
2016-06-20,165286962280
2016-06-17,233456301473
2016-06-16,178589951165
2016-06-15,166143674746
2016-06-14,179978798536
2016-06-13,171198250689
2016-06-10,167722288036
2016-06-09,140456687609
2016-06-08,144480936455
2016-06-07,147074378594
2016-06-06,151440730098
2016-06-03,169636635011
2016-06-02,155511144694
2016-06-01,160315125627
2016-05-31,211863663661
2016-05-27,134867784562
2016-05-26,136899460402
2016-05-25,161094041733
2016-05-24,162487209765
2016-05-23,132678256755
2016-05-20,165974100212
2016-05-19,174868704403
2016-05-18,197712695957
2016-05-17,194198682630
2016-05-16,154937266597
2016-05-13,160406036501
2016-05-12,169521584273
2016-05-11,160308607304
2016-05-10,155224211013
2016-05-09,153380424814
2016-05-06,167156228148
2016-05-05,167743320256
2016-05-04,181903184504
2016-05-03,182961657640
2016-05-02,169019028805
2016-04-29,226849696301
2016-04-28,195067114163
2016-04-27,182310265375
2016-04-26,156203433125
2016-04-25,144914136563
2016-04-22,180988834504
2016-04-21,176618386842
2016-04-20,168778297888
2016-04-19,168878842353
2016-04-18,146073753469
2016-04-15,154874673856
2016-04-14,144954118833
2016-04-13,177194115664
2016-04-12,163529174531
2016-04-11,150584628870
2016-04-08,149471729207
2016-04-07,171881890805
2016-04-06,165558753617
2016-04-05,172443819468
2016-04-04,148300100270
2016-04-01,175834273603
2016-03-31,163629591657
2016-03-30,151896126652
2016-03-29,164562915232
2016-03-28,121148562221
2016-03-24,147269488504
2016-03-23,154538873213
2016-03-22,147957866079
2016-03-21,146273560612
2016-03-18,276819210165
2016-03-17,192401324239
2016-03-16,182771020661
2016-03-15,153411110120
2016-03-14,147263214752
2016-03-11,174623695696
2016-03-10,196777427723
2016-03-09,163517516681
2016-03-08,185145218153
2016-03-07,182642120918
2016-03-04,207071515551
2016-03-03,177007465769
2016-03-02,177511163724
2016-03-01,202330159511
2016-02-29,189714755453
2016-02-26,179259230542
2016-02-25,164294238642
2016-02-24,186050493862
2016-02-23,161644300305
2016-02-22,165891959387
2016-02-19,180798885720
2016-02-18,184442801756
2016-02-17,205733181326
2016-02-16,195685872105
2016-02-12,195765696212
2016-02-11,259107302690
2016-02-10,209798422667
2016-02-09,242164419188
2016-02-08,266038188585
2016-02-05,245773194503
2016-02-04,238527244915
2016-02-03,267005466952
2016-02-02,217010179493
2016-02-01,203095913997
2016-01-29,274987004749
2016-01-28,231998599267
2016-01-27,227772218432
2016-01-26,185657777675
2016-01-25,187584069919
2016-01-22,212722836923
2016-01-21,239885161912
2016-01-20,309850503643
2016-01-19,233434884370
2016-01-15,301224356672
2016-01-14,257456420186
2016-01-13,251765497344
2016-01-12,213996486869
2016-01-11,228692303394
2016-01-08,228965407737
